date,sven_resid
1975-04-21,-0.6990376596045307
1975-04-22,-0.4390622942545548
1975-04-23,-0.49893417668380113
1975-04-24,-0.4980110448053887
1975-04-25,-0.38758925828932167
1975-04-28,-0.5635372086754344
1975-04-29,-0.5495910679473441
1975-04-30,-0.5664364485134179
1975-05-01,-0.5614306579060422
1975-05-02,-0.6419635815358058
1975-05-05,-0.6263292305036146
1975-05-06,-0.5295378245926861
1975-05-07,-0.4707885887011649
1975-05-08,-0.3862388646876038
1975-05-09,-0.43058527244968925
1975-05-12,-0.5621704014401185
1975-05-13,-0.6033984081230663
1975-05-14,-0.5858665148809186
1975-05-15,-0.5092740167491918
1975-05-16,-0.4431046758139505
1975-05-19,-0.4839336216263508
1975-05-20,-0.4084059939547462
1975-05-21,-0.2228067600621415
1975-05-22,-0.142356579843689
1975-05-23,-0.06552867419449626
1975-05-27,-0.05215601920797308
1975-05-28,-0.08020342777439193
1975-05-29,-0.1642500724047231
1975-05-30,-0.14809553798346098
1975-06-02,-0.09212467670858704
1975-06-03,-0.3195234604964243
1975-06-04,-0.29219592599356226
1975-06-05,-0.36741143805479304
1975-06-06,-0.31414727361047134
1975-06-09,-0.3494144526954921
1975-06-10,-0.3839323217842878
1975-06-11,-0.48267228627872427
1975-06-12,-0.45412424090082926
1975-06-13,-0.398163479502724
1975-06-16,-0.3925577135576228
1975-06-17,-0.27314500140825704
1975-06-18,-0.06943610051507498
1975-06-19,-0.3196717404999845
1975-06-20,-0.1123859205875517
1975-06-23,-0.257674996963428
1975-06-24,-0.16415626243321135
1975-06-25,-0.18948308242513168
1975-06-26,-0.15462612922730745
1975-06-27,-0.4757082915929436
1975-06-30,-0.43844866825893636
1975-07-01,-0.23889667694706418
1975-07-02,-0.22019436867460573
1975-07-03,-0.08635871536628237
1975-07-07,-0.12304560105069662
1975-07-08,-0.16009625370087832
1975-07-09,-0.09751968452752102
1975-07-10,-0.22250779447493763
1975-07-11,-0.204846624065401
1975-07-14,-0.19273864955572861
1975-07-15,-0.19223439123806862
1975-07-16,-0.18571777334284434
1975-07-17,-0.24872860260832486
1975-07-18,-0.26513567221001555
1975-07-21,-0.24374131558660572
1975-07-22,-0.26537986695158544
1975-07-23,-0.3306567484595835
1975-07-24,-0.47732978296603257
1975-07-25,-0.3777390091909041
1975-07-28,-0.3453128602491713
1975-07-29,-0.32066959012600993
1975-07-30,-0.4130960678765856
1975-07-31,-0.3120796808837234
1975-08-01,-0.23397392937953043
1975-08-04,-0.26687781069503824
1975-08-05,-0.2225599243590608
1975-08-06,-0.2577412516127886
1975-08-07,-0.21735881183626837
1975-08-08,-0.27487729893702006
1975-08-11,-0.2989193466587903
1975-08-12,-0.28638830695208295
1975-08-13,-0.21011539414535285
1975-08-14,-0.16024204924691432
1975-08-15,-0.21279456070933556
1975-08-18,-0.3019946604575656
1975-08-19,-0.19762567878574622
1975-08-20,-0.20557352385598548
1975-08-21,-0.29432165298860014
1975-08-22,-0.3168993779538587
1975-08-25,-0.2738952797766192
1975-08-26,-0.22672835282110615
1975-08-27,-0.3021280759394269
1975-08-28,-0.4168817685419448
1975-08-29,-0.44541273905166534
1975-09-02,-0.38719086115160906
1975-09-03,-0.4080164381400211
1975-09-04,-0.4533542508016817
1975-09-05,-0.42093988134481464
1975-09-08,-0.3994527204109435
1975-09-09,-0.4006229435264901
1975-09-10,-0.3934826558436857
1975-09-11,-0.29791242429675346
1975-09-12,-0.2671832503138267
1975-09-15,-0.2159792029152241
1975-09-16,-0.21903093442615695
1975-09-17,-0.33055013169276215
1975-09-18,-0.3774766014308346
1975-09-19,-0.39559719165984486
1975-09-22,-0.39658151063882574
1975-09-23,-0.4409979445278456
1975-09-24,-0.4711435575100271
1975-09-25,-0.40093626439633745
1975-09-26,-0.38094743548338084
1975-09-29,-0.4253903589142167
1975-09-30,-0.30130452686744924
1975-10-01,-0.333674419070908
1975-10-02,-0.39400760386057243
1975-10-03,-0.5539506375910639
1975-10-06,-0.4881754742079423
1975-10-07,-0.35181246189739657
1975-10-08,-0.299793318764789
1975-10-09,-0.18309682966524576
1975-10-10,-0.08048764684157383
1975-10-14,-0.10978555490746533
1975-10-15,-0.0567751278948565
1975-10-16,-0.07263211232041922
1975-10-17,-0.15071534965982725
1975-10-20,-0.060133906349608246
1975-10-21,-0.21040794179330824
1975-10-22,-0.15811448736633338
1975-10-23,-0.1784496645956084
1975-10-24,-0.22751471564165726
1975-10-27,-0.1831734050258671
1975-10-28,-0.24618833926897032
1975-10-29,-0.24467446867654186
1975-10-30,-0.3797373732405944
1975-10-31,-0.38200944373818224
1975-11-03,-0.4351665403299636
1975-11-05,-0.4024937585563588
1975-11-06,-0.40556667291244164
1975-11-07,-0.37547374411680856
1975-11-10,-0.2687505840512445
1975-11-12,-0.23727197083711005
1975-11-13,-0.31991163894649866
1975-11-14,-0.31586759075649784
1975-11-17,-0.2762430395478157
1975-11-18,-0.1335961947985984
1975-11-19,-0.14837413162298851
1975-11-20,-0.15395239795031923
1975-11-21,-0.13359323079533958
1975-11-24,-0.2560335490229706
1975-11-25,-0.2463482967892503
1975-11-26,-0.28185445247415863
1975-11-28,-0.27893778918638024
1975-12-01,-0.24602014703590225
1975-12-02,-0.3131448866951416
1975-12-03,-0.31982813677025135
1975-12-04,-0.3320363401147297
1975-12-05,-0.4272039641320884
1975-12-08,-0.4843045348371344
1975-12-09,-0.3744914803560482
1975-12-10,-0.397277689003789
1975-12-11,-0.36623290947081166
1975-12-12,-0.2831762044903714
1975-12-15,-0.2862817011991048
1975-12-16,-0.3100916753246423
1975-12-17,-0.3289846563941836
1975-12-18,-0.33540670230444114
1975-12-19,-0.3861035970868443
1975-12-22,-0.3020231968238347
1975-12-23,-0.382023890551058
1975-12-24,-0.41340486496460827
1975-12-26,-0.2391731738551499
1975-12-29,-0.3693623396041472
1975-12-30,-0.2703475712148862
1975-12-31,-0.2523188331062842
1976-01-02,-0.24155230869166644
1976-01-05,-0.3010514698439124
1976-01-06,-0.40390812204355875
1976-01-07,-0.45559383851940005
1976-01-08,-0.4297139764174771
1976-01-09,-0.20674101614783336
1976-01-12,-0.2115011939208502
1976-01-13,-0.3220039991821171
1976-01-14,-0.37338759719254533
1976-01-15,-0.3722531530898072
1976-01-16,-0.5099956717043508
1976-01-19,-0.4447211148683472
1976-01-20,-0.4455843314045538
1976-01-21,-0.40564854088852087
1976-01-22,-0.38483925427554766
1976-01-23,-0.4280598571508776
1976-01-26,-0.36938621245936165
1976-01-27,-0.4572994236243426
1976-01-28,-0.2863744584793553
1976-01-29,-0.34937796453507364
1976-01-30,-0.2524743604347721
1976-02-02,-0.2856442191554578
1976-02-03,-0.26040586220933815
1976-02-04,-0.33556217783979836
1976-02-05,-0.32798713834230764
1976-02-06,-0.385308481497427
1976-02-09,-0.3553834535517719
1976-02-10,-0.3188752601420717
1976-02-11,-0.34652842916964666
1976-02-13,-0.29348428416240946
1976-02-17,-0.284582796872912
1976-02-18,-0.25621780967797214
1976-02-19,-0.36006521907176303
1976-02-20,-0.41679914050479017
1976-02-23,-0.3413840899066791
1976-02-24,-0.30803087114557126
1976-02-25,-0.42875211656174805
1976-02-26,-0.37140846160036567
1976-02-27,-0.2702631370016988
1976-03-01,-0.2371912530539646
1976-03-02,-0.20039215684857137
1976-03-03,-0.2617893198482584
1976-03-04,-0.23297508107407428
1976-03-05,-0.3170208727152568
1976-03-08,-0.34965802786251565
1976-03-09,-0.3874001087019039
1976-03-10,-0.37823873142459874
1976-03-11,-0.40821595369684616
1976-03-12,-0.45278708376604726
1976-03-15,-0.4541528753075319
1976-03-16,-0.40612048503801024
1976-03-17,-0.3946635769316913
1976-03-18,-0.4191901013716235
1976-03-19,-0.42302913334716674
1976-03-22,-0.4862294443894202
1976-03-23,-0.4123607488745744
1976-03-24,-0.37166726829898966
1976-03-25,-0.37166272813858825
1976-03-26,-0.27925578430843867
1976-03-29,-0.294565452681943
1976-03-30,-0.16766788718236114
1976-03-31,-0.22079071555822427
1976-04-01,-0.21074882890419389
1976-04-02,-0.23877496805091258
1976-04-05,-0.27728081475373223
1976-04-06,-0.28178589112964225
1976-04-07,-0.26976365189994755
1976-04-08,-0.24751348155464203
1976-04-09,-0.2083257454460279
1976-04-12,-0.22204338642413113
1976-04-13,-0.23871674502875528
1976-04-14,-0.21815428579178153
1976-04-15,-0.18577993256120262
1976-04-19,-0.23695512319047118
1976-04-20,-0.2474338224068937
1976-04-21,-0.29607647020791195
1976-04-22,-0.2759664872448928
1976-04-23,-0.15331437809123116
1976-04-26,-0.2564858719505656
1976-04-27,-0.2848948068423285
1976-04-28,-0.2850319464948443
1976-04-29,-0.283391790968337
1976-04-30,-0.2923382196004418
1976-05-03,-0.3505788789800608
1976-05-04,-0.3146809104675139
1976-05-05,-0.34802223555406364
1976-05-06,-0.29141992349433554
1976-05-07,-0.3215442672558053
1976-05-10,-0.3130437660359542
1976-05-11,-0.3100824518342655
1976-05-12,-0.32459781894626794
1976-05-13,-0.3817956438334633
1976-05-14,-0.34883565859426025
1976-05-17,-0.35761842333931604
1976-05-18,-0.37508632756289817
1976-05-19,-0.366057235673928
1976-05-20,-0.3099481818375036
1976-05-21,-0.3312094481811565
1976-05-24,-0.38633165255019186
1976-05-25,-0.3597076864987008
1976-05-26,-0.3769349444887826
1976-05-27,-0.3902308545092401
1976-05-28,-0.3856556604052015
1976-06-01,-0.3115718372199625
1976-06-02,-0.2626369914988915
1976-06-03,-0.26511328612206597
1976-06-04,-0.3498303735875208
1976-06-07,-0.3319819464746967
1976-06-08,-0.33820460534167474
1976-06-09,-0.3463276965202553
1976-06-10,-0.3091286520645644
1976-06-11,-0.32136841649758097
1976-06-14,-0.3363475625459005
1976-06-15,-0.4074751269482668
1976-06-16,-0.43446428194121456
1976-06-17,-0.4382091008800142
1976-06-18,-0.39198115739008443
1976-06-21,-0.37233370820886247
1976-06-22,-0.3558743278570011
1976-06-23,-0.4176787863321749
1976-06-24,-0.41456796493000425
1976-06-25,-0.4693441094667996
1976-06-28,-0.40619546923733374
1976-06-29,-0.3341442290149059
1976-06-30,-0.38335974223332414
1976-07-01,-0.3915662477025519
1976-07-02,-0.39452411489375994
1976-07-06,-0.3635973349029946
1976-07-07,-0.34517820088613416
1976-07-08,-0.37917022229544806
1976-07-09,-0.3369797975246964
1976-07-12,-0.36972174523238
1976-07-13,-0.38598462728032246
1976-07-14,-0.38246761350622016
1976-07-15,-0.3207609822733257
1976-07-16,-0.22436498710125719
1976-07-19,-0.2700490538965923
1976-07-20,-0.22457336456740418
1976-07-21,-0.2077012173583883
1976-07-22,-0.22014626347883937
1976-07-23,-0.24530411877279334
1976-07-26,-0.27183199258606106
1976-07-27,-0.3137901370445917
1976-07-28,-0.2850383288529974
1976-07-29,-0.29348279399733723
1976-07-30,-0.27382765415293076
1976-08-02,-0.34995350979504813
1976-08-03,-0.33960280770494133
1976-08-04,-0.3064276585613568
1976-08-05,-0.3248855489134215
1976-08-06,-0.33276778345251135
1976-08-09,-0.2811671009286947
1976-08-10,-0.29919863478044917
1976-08-11,-0.3250019063112095
1976-08-12,-0.3363563051347116
1976-08-13,-0.3385828271648794
1976-08-16,-0.3095182938556871
1976-08-17,-0.2894595835614675
1976-08-18,-0.26086925063998034
1976-08-19,-0.25171517280618616
1976-08-20,-0.24995088431524515
1976-08-23,-0.2808319445388756
1976-08-24,-0.2837717865491074
1976-08-25,-0.29524157404288776
1976-08-26,-0.29011994190930324
1976-08-27,-0.24317987793990437
1976-08-30,-0.2967095424667532
1976-08-31,-0.2662216863201623
1976-09-01,-0.2620177464949496
1976-09-02,-0.26495128972657334
1976-09-03,-0.2410548700453381
1976-09-07,-0.2288201691677605
1976-09-08,-0.22531247104905816
1976-09-09,-0.2316945219616997
1976-09-10,-0.20728208544088034
1976-09-13,-0.22378575580117754
1976-09-14,-0.23713207635895195
1976-09-15,-0.24268065853267728
1976-09-16,-0.24473405900271494
1976-09-17,-0.192971076511955
1976-09-20,-0.21828558156105693
1976-09-21,-0.24653428303089608
1976-09-22,-0.2490107174182894
1976-09-23,-0.23655839425449354
1976-09-24,-0.25158264228341576
1976-09-27,-0.30385083208194796
1976-09-28,-0.30877575094580934
1976-09-29,-0.28135016529727697
1976-09-30,-0.3006253319540839
1976-10-01,-0.2952539257001776
1976-10-04,-0.2692761839679365
1976-10-05,-0.23073595376046452
1976-10-06,-0.26605427189955133
1976-10-07,-0.3016277740618012
1976-10-08,-0.3272423741840571
1976-10-12,-0.35097576028689037
1976-10-13,-0.3264033383393361
1976-10-14,-0.31935585696418034
1976-10-15,-0.29770301974954094
1976-10-18,-0.2535827318093773
1976-10-19,-0.21229145262105753
1976-10-20,-0.24922585708551726
1976-10-21,-0.2398094647156963
1976-10-22,-0.19769030863392256
1976-10-25,-0.1874331885905347
1976-10-26,-0.208054106898099
1976-10-27,-0.23138512093283747
1976-10-28,-0.25908140502714705
1976-10-29,-0.2169570598298609
1976-11-01,-0.2601068048624704
1976-11-03,-0.2437666799802196
1976-11-04,-0.2542622662206435
1976-11-05,-0.17912705436165766
1976-11-08,-0.1772316456650227
1976-11-09,-0.13728612997380374
1976-11-10,-0.17723092162004406
1976-11-12,-0.13177287544873995
1976-11-15,-0.17690091829050836
1976-11-16,-0.20376062647343218
1976-11-17,-0.22502718623072493
1976-11-18,-0.20995052804538705
1976-11-19,-0.26868799676381716
1976-11-22,-0.22892988638166756
1976-11-23,-0.16203706638137128
1976-11-24,-0.17155030486880207
1976-11-26,-0.22520844389272643
1976-11-29,-0.2458077787195796
1976-11-30,-0.3049833295630924
1976-12-01,-0.2700361158356035
1976-12-02,-0.26116660572363326
1976-12-03,-0.17533878560898586
1976-12-06,-0.22834445225278
1976-12-07,-0.16755481762242308
1976-12-08,-0.2091477007526148
1976-12-09,-0.20026777642815752
1976-12-10,-0.2274894701995498
1976-12-13,-0.22600222991552243
1976-12-14,-0.2570661458429031
1976-12-15,-0.25099671234693677
1976-12-16,-0.2804264699135848
1976-12-17,-0.32635888964260484
1976-12-20,-0.30869603169069837
1976-12-21,-0.27424495961817286
1976-12-22,-0.255917381154398
1976-12-23,-0.2055751765625926
1976-12-27,-0.21590966622550933
1976-12-28,-0.1695257984387304
1976-12-29,-0.24434295425233987
1976-12-30,-0.27529431762928525
1976-12-31,-0.224499948949882
1977-01-03,-0.24574220007566971
1977-01-04,-0.2833215601158541
1977-01-05,-0.26151048325011406
1977-01-06,-0.25791844007791287
1977-01-07,-0.276924343065474
1977-01-10,-0.47660433476553
1977-01-11,-0.3578593127256182
1977-01-12,-0.3566533360971622
1977-01-13,-0.42701150503502205
1977-01-14,-0.28011326091519617
1977-01-17,-0.267634931085035
1977-01-18,-0.287519064864858
1977-01-19,-0.3013732145386241
1977-01-20,-0.3218757227140152
1977-01-21,-0.27041796465140866
1977-01-24,-0.28143869102877606
1977-01-25,-0.26015038539470403
1977-01-26,-0.35332558067618614
1977-01-27,-0.36030674369609983
1977-01-28,-0.38925040335232364
1977-01-31,-0.35922249052520083
1977-02-01,-0.32168284865817665
1977-02-02,-0.3021274980295612
1977-02-03,-0.33854513159806476
1977-02-04,-0.3676409636596256
1977-02-07,-0.3322442367786227
1977-02-08,-0.3590787123405166
1977-02-09,-0.2972764365083336
1977-02-10,-0.31773432706543314
1977-02-11,-0.32693199290048547
1977-02-14,-0.28805936717931324
1977-02-15,-0.2592523398687492
1977-02-16,-0.27214200019238177
1977-02-17,-0.2597508014843326
1977-02-18,-0.1776140805806552
1977-02-22,-0.17069138851601195
1977-02-23,-0.18339303179508537
1977-02-24,-0.2296887059480408
1977-02-25,-0.21614266426548046
1977-02-28,-0.2126354569238611
1977-03-01,-0.2741267912953198
1977-03-02,-0.3227283620891983
1977-03-03,-0.3503246294320421
1977-03-04,-0.280274011201743
1977-03-07,-0.25439736784853384
1977-03-08,-0.35333469284562913
1977-03-09,-0.3494900183013785
1977-03-10,-0.34452551499027884
1977-03-11,-0.3145369090557466
1977-03-14,-0.30027870655534805
1977-03-15,-0.2936130269438122
1977-03-16,-0.23122539749455662
1977-03-17,-0.29572969575434005
1977-03-18,-0.2725270833908775
1977-03-21,-0.32010590084291746
1977-03-22,-0.29907616300505246
1977-03-23,-0.3248965621611575
1977-03-24,-0.27376491652606294
1977-03-25,-0.2706043161273586
1977-03-28,-0.2908933494365016
1977-03-29,-0.2797613539866628
1977-03-30,-0.3009808596456036
1977-03-31,-0.32174898245625094
1977-04-01,-0.23471147871068787
1977-04-04,-0.22916825994170242
1977-04-05,-0.17725951191473932
1977-04-06,-0.20577613635689396
1977-04-07,-0.16687976374810276
1977-04-11,-0.18677232102406105
1977-04-12,-0.1634417944056361
1977-04-13,-0.21902970298093472
1977-04-14,-0.3009795517648728
1977-04-15,-0.2805856288356692
1977-04-18,-0.2788327147334577
1977-04-19,-0.28086574658093344
1977-04-20,-0.27454943926989905
1977-04-21,-0.315003871749715
1977-04-22,-0.2402375344208414
1977-04-25,-0.32924828201605827
1977-04-26,-0.3734570828093631
1977-04-27,-0.40346600900477814
1977-04-28,-0.46705050521423974
1977-04-29,-0.24644430027355746
1977-05-02,-0.2840838180312266
1977-05-03,-0.29094782145900844
1977-05-04,-0.39238646193969995
1977-05-05,-0.3275771123684823
1977-05-06,-0.362146395444797
1977-05-09,-0.4195348580495679
1977-05-10,-0.351034874331388
1977-05-11,-0.402621392946072
1977-05-12,-0.4443261783910577
1977-05-13,-0.41916841953488326
1977-05-16,-0.38132077559503763
1977-05-17,-0.36553353315304715
1977-05-18,-0.3852647483007212
1977-05-19,-0.3279653183076485
1977-05-20,-0.34622834351721465
1977-05-23,-0.4114105579538929
1977-05-24,-0.45361333877449805
1977-05-25,-0.40259972939128374
1977-05-26,-0.42540640511543604
1977-05-27,-0.43539856919004993
1977-05-31,-0.36971296386606145
1977-06-01,-0.398674298547383
1977-06-02,-0.38260591713359826
1977-06-03,-0.35497357775594907
1977-06-06,-0.33540162160011544
1977-06-07,-0.30912025679816235
1977-06-08,-0.3081043692920087
1977-06-09,-0.2800612752943765
1977-06-10,-0.271110343796626
1977-06-13,-0.3308580732560582
1977-06-14,-0.346700394538237
1977-06-15,-0.3654745200040992
1977-06-16,-0.37968743472796174
1977-06-17,-0.4022793370446758
1977-06-20,-0.38798363134019986
1977-06-21,-0.37872286359750085
1977-06-22,-0.38098934903723336
1977-06-23,-0.36473605624442573
1977-06-24,-0.36978986809227177
1977-06-27,-0.40450853719373736
1977-06-28,-0.3762791878144238
1977-06-29,-0.34168251499048985
1977-06-30,-0.3168044277617037
1977-07-01,-0.269035480558788
1977-07-05,-0.18244167490673924
1977-07-06,-0.22512127824358164
1977-07-07,-0.24768920011125228
1977-07-08,-0.240488952915614
1977-07-11,-0.2844746334495767
1977-07-12,-0.2916988598160284
1977-07-13,-0.30942712151524443
1977-07-15,-0.3353836665960399
1977-07-18,-0.3501188031436122
1977-07-19,-0.33922965264133076
1977-07-20,-0.3457735143512002
1977-07-21,-0.3584892243655924
1977-07-22,-0.4184946557249276
1977-07-25,-0.3897990351078571
1977-07-26,-0.36997488308862714
1977-07-27,-0.3165303563059929
1977-07-28,-0.35929327339098993
1977-07-29,-0.36615386571174735
1977-08-01,-0.40781629398372754
1977-08-02,-0.45530156412960476
1977-08-03,-0.525324105693552
1977-08-04,-0.5116831135288944
1977-08-05,-0.49254861895712754
1977-08-08,-0.49243409015440687
1977-08-09,-0.3410747162633161
1977-08-10,-0.4658245154403895
1977-08-11,-0.3847293701665926
1977-08-12,-0.517840315894766
1977-08-15,-0.5201466977753073
1977-08-16,-0.4394039940470149
1977-08-17,-0.4806527124510147
1977-08-18,-0.6044273416384032
1977-08-19,-0.6202711139867576
1977-08-22,-0.6164135332752458
1977-08-23,-0.49972057984170704
1977-08-24,-0.48490863879836965
1977-08-25,-0.499626965751256
1977-08-26,-0.4325267746784176
1977-08-29,-0.4216463893561633
1977-08-30,-0.42266828627516784
1977-08-31,-0.4283279189007887
1977-09-01,-0.44179967954392385
1977-09-02,-0.4894818570793822
1977-09-06,-0.43770787271435374
1977-09-07,-0.4209262069399564
1977-09-08,-0.4340215357222066
1977-09-09,-0.42954158375755735
1977-09-12,-0.47088847774293896
1977-09-13,-0.4004976622486982
1977-09-14,-0.4180603923826878
1977-09-15,-0.39936301431083976
1977-09-16,-0.38116655450811177
1977-09-19,-0.34645278630882714
1977-09-20,-0.32310820032033494
1977-09-21,-0.33334515444545865
1977-09-22,-0.29630715526511064
1977-09-23,-0.43157553802611837
1977-09-26,-0.40004985440842056
1977-09-27,-0.4356573387136793
1977-09-28,-0.5067452294529815
1977-09-29,-0.5230538999259391
1977-09-30,-0.4499016550234858
1977-10-03,-0.4980612995212059
1977-10-04,-0.3821351840795
1977-10-05,-0.3992716737924926
1977-10-06,-0.47290968110625986
1977-10-07,-0.5375069084859305
1977-10-11,-0.406446299782675
1977-10-12,-0.4128205764900912
1977-10-13,-0.48307579388847977
1977-10-14,-0.5706616035338126
1977-10-17,-0.5539802660437347
1977-10-18,-0.5576949378236131
1977-10-19,-0.6618690298689263
1977-10-20,-0.6861920694253598
1977-10-21,-0.6973328938972738
1977-10-24,-0.5579432594357137
1977-10-25,-0.5085452682220453
1977-10-26,-0.5242971595856138
1977-10-27,-0.5455950852188263
1977-10-28,-0.5697125418153295
1977-10-31,-0.4152218890260242
1977-11-01,-0.4974804264132633
1977-11-02,-0.5058117292167514
1977-11-03,-0.5670287799370621
1977-11-04,-0.6012539822261083
1977-11-07,-0.6022380631909963
1977-11-09,-0.5591719496228809
1977-11-10,-0.5855737488690389
1977-11-14,-0.577557396488845
1977-11-15,-0.5537330013810768
1977-11-16,-0.5373571486928368
1977-11-17,-0.5616239960809359
1977-11-18,-0.5852131365197719
1977-11-21,-0.5611856045802748
1977-11-22,-0.5476476373875254
1977-11-23,-0.5563816559867005
1977-11-25,-0.542874501453988
1977-11-28,-0.5323026366453423
1977-11-29,-0.5142224943317037
1977-11-30,-0.5267581518976696
1977-12-01,-0.528215364784212
1977-12-02,-0.51811306738783
1977-12-05,-0.5473107271937332
1977-12-06,-0.4766913017605212
1977-12-07,-0.46775130806661736
1977-12-08,-0.5035725009546166
1977-12-09,-0.5195538334606207
1977-12-12,-0.5231058036965504
1977-12-13,-0.5495147825937554
1977-12-14,-0.5326138584017954
1977-12-15,-0.572044982864278
1977-12-16,-0.5908392053962412
1977-12-19,-0.6297368704466466
1977-12-20,-0.5608511478977922
1977-12-21,-0.5852439848268736
1977-12-22,-0.46401534538263967
1977-12-23,-0.4769281153160936
1977-12-27,-0.4316591970305268
1977-12-28,-0.45393193935195963
1977-12-29,-0.497332239573403
1977-12-30,-0.5388158075162464
1978-01-03,-0.5455759758864911
1978-01-04,-0.5551166639516447
1978-01-05,-0.5073837528711387
1978-01-06,-0.44296766024752987
1978-01-09,-0.3654961821631675
1978-01-10,-0.4348243749926848
1978-01-11,-0.4269233731807276
1978-01-12,-0.5954553272382572
1978-01-13,-0.6268697329358863
1978-01-16,-0.6590971966058472
1978-01-17,-0.5486934864957016
1978-01-18,-0.5248977905359826
1978-01-19,-0.5283492896324544
1978-01-23,-0.49833395564289074
1978-01-24,-0.4680682180412816
1978-01-25,-0.4049873665181618
1978-01-26,-0.45942842399458605
1978-01-27,-0.4810206602130105
1978-01-30,-0.49067913959864207
1978-01-31,-0.502511679442672
1978-02-01,-0.49146446220188
1978-02-02,-0.47993893457904324
1978-02-03,-0.482713119814699
1978-02-06,-0.4938683159625912
1978-02-07,-0.4860843045062042
1978-02-08,-0.5089950212822174
1978-02-09,-0.5160396678916443
1978-02-10,-0.4856137555217801
1978-02-14,-0.4566788326953475
1978-02-15,-0.42955293404186357
1978-02-16,-0.4655440858836082
1978-02-17,-0.49073632969673575
1978-02-21,-0.45515956925281476
1978-02-22,-0.49041827117640135
1978-02-23,-0.47688903190364584
1978-02-24,-0.5356368061264059
1978-02-27,-0.481867006352676
1978-02-28,-0.4639600608274037
1978-03-01,-0.4462170924662896
1978-03-02,-0.4859240657987032
1978-03-03,-0.5444223784939819
1978-03-06,-0.5647316438042802
1978-03-07,-0.5089320410751021
1978-03-08,-0.5097150242902675
1978-03-09,-0.5460664856513295
1978-03-10,-0.49523225533230963
1978-03-13,-0.5077392951090891
1978-03-14,-0.4830396895770228
1978-03-15,-0.5100524832122142
1978-03-16,-0.5321006943747735
1978-03-17,-0.5456417546138033
1978-03-20,-0.6299898384199425
1978-03-21,-0.5560520418851338
1978-03-22,-0.541886395011546
1978-03-23,-0.5349374696011173
1978-03-27,-0.5719130219100936
1978-03-28,-0.5664497303498024
1978-03-29,-0.5699746978487958
1978-03-30,-0.4728536457781898
1978-03-31,-0.4367595578038763
1978-04-03,-0.6046104098928291
1978-04-04,-0.5047233284190069
1978-04-05,-0.48733474112438646
1978-04-06,-0.5377426339328908
1978-04-07,-0.6014938230410909
1978-04-10,-0.6451982750549456
1978-04-11,-0.6435966951362193
1978-04-12,-0.6200302953085108
1978-04-13,-0.611511743138422
1978-04-14,-0.6751364686704182
1978-04-17,-0.6804462607069919
1978-04-18,-0.6148423802721199
1978-04-19,-0.45681331336134523
1978-04-20,-0.5522299782143643
1978-04-21,-0.600077620590648
1978-04-24,-0.7959028450233356
1978-04-25,-0.6497437853759944
1978-04-26,-0.659081352357509
1978-04-27,-0.5660320173449165
1978-04-28,-0.5657262083154952
1978-05-01,-0.6011600953025003
1978-05-02,-0.4853451920315033
1978-05-03,-0.5440587110761648
1978-05-04,-0.6102182333370436
1978-05-05,-0.5927600437251401
1978-05-08,-0.6958094719360961
1978-05-09,-0.5868954603616627
1978-05-10,-0.6478185095425308
1978-05-11,-0.7744339517420542
1978-05-12,-0.8267026924279692
1978-05-15,-0.8517151564680363
1978-05-16,-0.7775464459260153
1978-05-17,-0.7750198390045187
1978-05-18,-0.6712010042158427
1978-05-19,-0.6239087985184923
1978-05-22,-0.5489347393767536
1978-05-23,-0.46817891632292863
1978-05-24,-0.48150871041370014
1978-05-25,-0.6235210022391273
1978-05-26,-0.5351635247167383
1978-05-31,-0.5611765369549451
1978-06-01,-0.6062194701820021
1978-06-02,-0.6208362822394928
1978-06-05,-0.6791667542240054
1978-06-06,-0.6410190312446629
1978-06-07,-0.7020613416787498
1978-06-08,-0.7274273338899864
1978-06-09,-0.761619595676228
1978-06-12,-0.7790388823873586
1978-06-13,-0.7864416277110502
1978-06-14,-0.7843784546344157
1978-06-15,-0.7661079208722814
1978-06-16,-0.7315711136022545
1978-06-19,-0.7681271581371325
1978-06-20,-0.7254917829224095
1978-06-21,-0.6605173703908003
1978-06-22,-0.7135684962346698
1978-06-23,-0.7224255568083349
1978-06-26,-0.7188795442015579
1978-06-27,-0.6562779492069923
1978-06-28,-0.7290147009705841
1978-06-29,-0.7118563522893435
1978-06-30,-0.6893147270542501
1978-07-03,-0.7828968473914957
1978-07-05,-0.655167815814262
1978-07-06,-0.6063285605431554
1978-07-07,-0.6247782952265917
1978-07-10,-0.5638275750429127
1978-07-11,-0.5542081311150477
1978-07-12,-0.4979008433376091
1978-07-13,-0.5290123764888026
1978-07-14,-0.6769692881141092
1978-07-17,-0.7167504614518698
1978-07-18,-0.6054977898416505
1978-07-19,-0.6442505270960144
1978-07-20,-0.6010490359379528
1978-07-21,-0.7834520492431443
1978-07-24,-0.9142558530681848
1978-07-25,-0.8436529927225456
1978-07-26,-0.7420592090979747
1978-07-27,-0.7880769724807823
1978-07-28,-0.8507821260599933
1978-07-31,-0.7451654758281423
1978-08-01,-0.6127238556052355
1978-08-02,-0.6693438199467039
1978-08-03,-0.5887554554555452
1978-08-04,-0.5445434471910309
1978-08-07,-0.6398862476185698
1978-08-08,-0.6417320213690276
1978-08-09,-0.6605929825294119
1978-08-10,-0.5772596463253867
1978-08-11,-0.6191125771234542
